prompt_index,prompt,model_name,difficulty,category,tech_stack,module_tags
4,为材料验收模块添加批量验收功能，支持一次性提交多个材料的验收结果，并生成验收汇总报告,Doubao-Seed-2.0-Code,困难,功能迭代,"Java,Spring Boot,Thymeleaf,H2","改造立项,征询管理,施工节点,材料验收,维保回访"
4,为材料验收模块添加批量验收功能，支持一次性提交多个材料的验收结果，并生成验收汇总报告,Qwen3.6-Plus,困难,功能迭代,"Java,Spring Boot,Thymeleaf,H2","改造立项,征询管理,施工节点,材料验收,维保回访"
5,为改造档案留存模块编写完整的单元测试和集成测试，覆盖文件上传、分类检索和权限控制的场景,gpt-5.4,困难,测试,"Java,Spring Boot,Thymeleaf,H2","改造立项,征询管理,施工节点,材料验收,维保回访"
5,为改造档案留存模块编写完整的单元测试和集成测试，覆盖文件上传、分类检索和权限控制的场景,gemini-3.1-p,困难,测试,"Java,Spring Boot,Thymeleaf,H2","改造立项,征询管理,施工节点,材料验收,维保回访"
5,为改造档案留存模块编写完整的单元测试和集成测试，覆盖文件上传、分类检索和权限控制的场景,DeepSeek-V4-Pro,困难,测试,"Java,Spring Boot,Thymeleaf,H2","改造立项,征询管理,施工节点,材料验收,维保回访"
5,为改造档案留存模块编写完整的单元测试和集成测试，覆盖文件上传、分类检索和权限控制的场景,Doubao-Seed-2.0-Code,困难,测试,"Java,Spring Boot,Thymeleaf,H2","改造立项,征询管理,施工节点,材料验收,维保回访"
5,为改造档案留存模块编写完整的单元测试和集成测试，覆盖文件上传、分类检索和权限控制的场景,GLM-5.1,困难,测试,"Java,Spring Boot,Thymeleaf,H2","改造立项,征询管理,施工节点,材料验收,维保回访"
6,为老旧小区改造系统配置CI/CD流水线，包含Maven构建、H2数据库测试、Docker镜像构建和推送步骤,gpt-5.4,困难,DevOps / 工程化,"Java,Spring Boot,Thymeleaf,H2","改造立项,征询管理,施工节点,材料验收,维保回访"
6,为老旧小区改造系统配置CI/CD流水线，包含Maven构建、H2数据库测试、Docker镜像构建和推送步骤,gemini-3.1-p,困难,DevOps / 工程化,"Java,Spring Boot,Thymeleaf,H2","改造立项,征询管理,施工节点,材料验收,维保回访"
6,为老旧小区改造系统配置CI/CD流水线，包含Maven构建、H2数据库测试、Docker镜像构建和推送步骤,DeepSeek-V4-Pro,困难,DevOps / 工程化,"Java,Spring Boot,Thymeleaf,H2","改造立项,征询管理,施工节点,材料验收,维保回访"
6,为老旧小区改造系统配置CI/CD流水线，包含Maven构建、H2数据库测试、Docker镜像构建和推送步骤,Doubao-Seed-2.0-Code,困难,DevOps / 工程化,"Java,Spring Boot,Thymeleaf,H2","改造立项,征询管理,施工节点,材料验收,维保回访"
6,为老旧小区改造系统配置CI/CD流水线，包含Maven构建、H2数据库测试、Docker镜像构建和推送步骤,Qwen3.6-Plus,困难,DevOps / 工程化,"Java,Spring Boot,Thymeleaf,H2","改造立项,征询管理,施工节点,材料验收,维保回访"
7,为维保回访模块添加自动提醒功能，根据改造完成时间自动生成回访计划，并在到期前发送通知,gpt-5.4,困难,代码生成,"Java,Spring Boot,Thymeleaf,H2","改造立项,征询管理,施工节点,材料验收,维保回访"
7,为维保回访模块添加自动提醒功能，根据改造完成时间自动生成回访计划，并在到期前发送通知,gemini-3.1-p,困难,代码生成,"Java,Spring Boot,Thymeleaf,H2","改造立项,征询管理,施工节点,材料验收,维保回访"
7,为维保回访模块添加自动提醒功能，根据改造完成时间自动生成回访计划，并在到期前发送通知,DeepSeek-V4-Pro,困难,代码生成,"Java,Spring Boot,Thymeleaf,H2","改造立项,征询管理,施工节点,材料验收,维保回访"
7,为维保回访模块添加自动提醒功能，根据改造完成时间自动生成回访计划，并在到期前发送通知,Doubao-Seed-2.0-Code,困难,代码生成,"Java,Spring Boot,Thymeleaf,H2","改造立项,征询管理,施工节点,材料验收,维保回访"
7,为维保回访模块添加自动提醒功能，根据改造完成时间自动生成回访计划，并在到期前发送通知,GLM-5.1,困难,代码生成,"Java,Spring Boot,Thymeleaf,H2","改造立项,征询管理,施工节点,材料验收,维保回访"
